campaign_id,campaign,ad_group_id,ad_group,search_term,stv_status,matched_keyword,keyword_match_type,search_term_match_type,impressions,clicks,cost_zar,conversions_primary_mixed,conversions_value_primary_mixed,all_conversions,source
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,aobenz,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,7,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,aobenz sinpin,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,aobenz spot remover price,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,aobenz takealot,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin 7 0,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin 7.0,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin at clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin at clicks price,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin price at clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,arbutin serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,ascorbic acid and alpha arbutin the ordinary,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis dark spot correcting glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis dark spot corrector,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y brightening,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y correcting glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,21,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot correcting glow serum 50ml,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot correcting serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot corrector,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot remover,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot serum at clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot serum clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,6,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot serum dischem,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,5,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot serum takealot,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot serum uses,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y dark spot serum woolworths,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y reviews,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,9,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y serum at clicks price,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,axis y serum clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,benefits of alpha arbutin serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best affordable serum for dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best face serum for dark spots and pigmentation and glowing skin,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best kojic acid serum for hyperpigmentation,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best pigmentation serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for anti aging and dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for dark spots and acne scars,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for dark spots at clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for hyperpigmentation,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for hyperpigmentation sensitive skin,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for melasma,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for pigmentation and dark spots in south africa,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for pimples and dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best serum for stubborn dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best vitamin c for hyperpigmentation dark skin,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best vitamin c serum for dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best vitamin c serum for hyperpigmentation,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,best vitamin c serum for melasma,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,biobright skin lightening serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,biocos emergency whitening serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,bioderma pigmentbio c,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,bioderma pigmentbio c concentrate,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,bioderma pigmentbio c concentrate serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,bioderma serum vitamin c,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,bionike b lucent concentrate,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,bright plus advanced,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,c concentrate serum bioderma,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,can i use vitamin c serum for hyperpigmentation,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,carotone serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,caudalie dark spot serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,caudalie pigment serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,caudalie vinoperfect alternative,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,caudalie vinoperfect serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,10,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,celimax dark spot serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,centella hyperpigmentation serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,centella serum for hyperpigmentation,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cerave dark spot remover,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cerave dark spots,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clarins bright plus,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clarins bright plus serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clarins brightening serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clicks alpha arbutin,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clicks dark spot corrector,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,9,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clicks even tone serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clinique dark spot corrector before and after,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,clinique spot corrector,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,correction glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,corrector serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cos de baha azelaic acid serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cos de baha hydroquinone,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cosrx alpha arbutin,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,7,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cosrx alpha arbutin 2 discoloration care,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cosrx alpha arbutin 2 discoloration care serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cosrx discoloration serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cosrx txa,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,cosrx txa serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark correcting glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark management skin functional,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark mark serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark marks serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot axis y,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot clearing turmeric face serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,3,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow serum,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,97,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow serum at clicks,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,2,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow serum at takealot,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow serum at woolworths,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow serum axis y,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,4,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
24105712546,PNC_PASTRY_WAR_Search_Product_20260803,198582694469,Pigmentation Serum,dark spot correcting glow serum axis y how to use,NONE,pigmentation correcting serum,PHRASE,NEAR_PHRASE,1,0,0.0,0,0,0,"raw/32_search_term_view_90d.json (2798 rows, uncapped)"
